order_id,order_date,due_date,hsd_code,color_family,container_type,sku,units_ordered,gallons_ordered
5007,2025-08-08,2025-08-12,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,20,20.0
5008,2025-08-08,2025-08-15,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,54,54.0
5009,2025-08-08,2025-08-14,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,34,34.0
5010,2025-08-08,2025-08-09,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,85,85.0
5011,2025-08-08,2025-08-11,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,18,18.0
5012,2025-08-08,2025-08-10,HM16,Red,gallon,Duration-Red-Gallon,59,59.0
5013,2025-08-08,2025-08-12,HM16,Red,gallon,Emerald-Red-Gallon,56,56.0
5014,2025-08-08,2025-08-09,HM16,Red,quart,Duration-Red-Quart,83,20.75
5015,2025-08-08,2025-08-12,HM16,Red,quart,Duration-Red-Quart,99,24.75
5016,2025-08-08,2025-08-11,HM20,Black,quart,PrepRite-Black-Quart,50,12.5
5017,2025-08-08,2025-08-12,HM20,Black,quart,PrepRite-Black-Quart,244,61.0
5018,2025-08-08,2025-08-12,HM20,Black,gallon,PrepRite-Black-Gallon,23,23.0
5019,2025-08-08,2025-08-10,HM30,Black,quart,PrepRite-Black-Quart,96,24.0
5020,2025-08-08,2025-08-12,HM36,White,gallon,SuperPaint-White-Gallon,14,14.0
5021,2025-08-08,2025-08-09,HM36,White,gallon,ProMar200-White-Gallon,30,30.0
5022,2025-08-08,2025-08-09,HM36,White,quart,ProMar200-White-Quart,354,88.5
5023,2025-08-08,2025-08-10,HM43,Red,pail_5gal,Emerald-Red-Pail,8,40.0
5024,2025-08-08,2025-08-09,HM47,Red,pail_5gal,Emerald-Red-Pail,20,100.0
5025,2025-08-08,2025-08-17,HM50,Clear,gallon,ProMar200-Clear-Gallon,32,32.0
5026,2025-08-08,2025-08-09,HM56,White,quart,SuperPaint-White-Quart,79,19.75
5027,2025-08-08,2025-08-10,HM56,White,gallon,Duration-White-Gallon,20,20.0
5028,2025-08-08,2025-08-16,HM56,White,quart,Duration-White-Quart,52,13.0
5029,2025-08-08,2025-08-12,HM56,White,gallon,Duration-White-Gallon,64,64.0
5030,2025-08-08,2025-08-09,HM56,White,quart,SuperPaint-White-Quart,130,32.5
5031,2025-08-09,2025-08-14,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,301,75.25
5032,2025-08-09,2025-08-10,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,170,42.5
5033,2025-08-09,2025-08-13,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,174,43.5
5034,2025-08-09,2025-08-12,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,63,63.0
5035,2025-08-09,2025-08-11,HM16,Red,gallon,Emerald-Red-Gallon,86,86.0
5036,2025-08-09,2025-08-11,HM16,Red,quart,Emerald-Red-Quart,56,14.0
5037,2025-08-09,2025-08-11,HM20,Black,gallon,ProMar200-Black-Gallon,26,26.0
5038,2025-08-09,2025-08-10,HM56,White,quart,SuperPaint-White-Quart,169,42.25
5039,2025-08-09,2025-08-13,HM56,White,quart,ProMar200-White-Quart,64,16.0
5040,2025-08-09,2025-08-11,HM56,White,gallon,SuperPaint-White-Gallon,37,37.0
5041,2025-08-10,2025-08-16,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,40,40.0
5042,2025-08-10,2025-08-12,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,67,16.75
5043,2025-08-10,2025-08-14,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,113,28.25
5044,2025-08-10,2025-08-12,HM16,Red,gallon,Emerald-Red-Gallon,120,120.0
5045,2025-08-10,2025-08-14,HM20,Black,gallon,ProMar200-Black-Gallon,41,41.0
5046,2025-08-10,2025-08-12,HM20,Black,gallon,ProMar200-Black-Gallon,62,62.0
5047,2025-08-10,2025-08-21,HM20,Black,gallon,ProMar200-Black-Gallon,38,38.0
5048,2025-08-10,2025-08-16,HM25,Black,quart,ProMar200-Black-Quart,37,9.25
5049,2025-08-10,2025-08-12,HM25,Black,pail_5gal,PrepRite-Black-Pail,5,25.0
5050,2025-08-10,2025-08-13,HM25,Black,gallon,ProMar200-Black-Gallon,70,70.0
5051,2025-08-10,2025-08-12,HM25,Black,quart,ProMar200-Black-Quart,57,14.25
5052,2025-08-10,2025-08-14,HM30,Black,gallon,PrepRite-Black-Gallon,44,44.0
5053,2025-08-10,2025-08-12,HM30,Black,gallon,PrepRite-Black-Gallon,36,36.0
5054,2025-08-10,2025-08-14,HM36,White,quart,Duration-White-Quart,101,25.25
5055,2025-08-10,2025-08-13,HM43,Red,pail_5gal,Duration-Red-Pail,6,30.0
5056,2025-08-10,2025-08-11,HM47,Red,gallon,Duration-Red-Gallon,25,25.0
5057,2025-08-10,2025-08-21,HM50,Clear,gallon,ProMar200-Clear-Gallon,28,28.0
5058,2025-08-11,2025-08-17,HM01,White,quart,Duration-White-Quart,40,10.0
5059,2025-08-11,2025-08-14,HM12,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,1,5.0
5060,2025-08-11,2025-08-16,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,82,20.5
5061,2025-08-11,2025-08-12,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,43,43.0
5062,2025-08-11,2025-08-16,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,126,31.5
5063,2025-08-11,2025-08-14,HM25,Black,quart,ProMar200-Black-Quart,73,18.25
5064,2025-08-11,2025-08-14,HM25,Black,quart,ProMar200-Black-Quart,227,56.75
5065,2025-08-11,2025-08-14,HM25,Black,quart,ProMar200-Black-Quart,57,14.25
5066,2025-08-11,2025-08-14,HM30,Black,pail_5gal,PrepRite-Black-Pail,4,20.0
5067,2025-08-11,2025-08-12,HM36,White,pail_5gal,SuperPaint-White-Pail,7,35.0
5068,2025-08-11,2025-08-15,HM43,Red,quart,Duration-Red-Quart,152,38.0
5069,2025-08-11,2025-08-13,HM50,Clear,gallon,ProMar200-Clear-Gallon,62,62.0
5070,2025-08-12,2025-08-14,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,114,28.5
5071,2025-08-12,2025-08-14,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,46,46.0
5072,2025-08-12,2025-08-18,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,32,32.0
5073,2025-08-12,2025-08-13,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,44,44.0
5074,2025-08-12,2025-08-15,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,18,18.0
5075,2025-08-12,2025-08-16,HM16,Red,gallon,Duration-Red-Gallon,100,100.0
5076,2025-08-12,2025-08-17,HM20,Black,pail_5gal,PrepRite-Black-Pail,5,25.0
5077,2025-08-12,2025-08-14,HM20,Black,pail_5gal,ProMar200-Black-Pail,7,35.0
5078,2025-08-12,2025-08-14,HM25,Black,pail_5gal,PrepRite-Black-Pail,6,30.0
5079,2025-08-12,2025-08-17,HM30,Black,pail_5gal,PrepRite-Black-Pail,13,65.0
5080,2025-08-12,2025-08-18,HM30,Black,gallon,ProMar200-Black-Gallon,38,38.0
5081,2025-08-12,2025-08-15,HM36,White,gallon,ProMar200-White-Gallon,23,23.0
5082,2025-08-12,2025-08-15,HM36,White,gallon,ProMar200-White-Gallon,29,29.0
5083,2025-08-12,2025-08-16,HM43,Red,pail_5gal,Duration-Red-Pail,4,20.0
5084,2025-08-12,2025-08-15,HM43,Red,gallon,Emerald-Red-Gallon,66,66.0
5085,2025-08-12,2025-08-16,HM50,Clear,quart,ProMar200-Clear-Quart,117,29.25
5086,2025-08-12,2025-08-14,HM50,Clear,quart,ProMar200-Clear-Quart,110,27.5
5087,2025-08-13,2025-08-15,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,32,32.0
5088,2025-08-13,2025-08-14,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,185,46.25
5089,2025-08-13,2025-08-16,HM13,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,5,25.0
5090,2025-08-13,2025-08-15,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,40,40.0
5091,2025-08-13,2025-08-15,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,28,28.0
5092,2025-08-13,2025-08-17,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,37,37.0
5093,2025-08-13,2025-08-16,HM16,Red,gallon,Emerald-Red-Gallon,21,21.0
5094,2025-08-13,2025-08-15,HM16,Red,quart,Emerald-Red-Quart,28,7.0
5095,2025-08-13,2025-08-16,HM20,Black,pail_5gal,PrepRite-Black-Pail,3,15.0
5096,2025-08-13,2025-08-15,HM25,Black,quart,PrepRite-Black-Quart,107,26.75
5097,2025-08-13,2025-08-16,HM25,Black,quart,PrepRite-Black-Quart,133,33.25
5098,2025-08-13,2025-08-15,HM25,Black,quart,PrepRite-Black-Quart,62,15.5
5099,2025-08-13,2025-08-17,HM30,Black,gallon,PrepRite-Black-Gallon,5,5.0
5100,2025-08-13,2025-08-15,HM43,Red,gallon,Emerald-Red-Gallon,47,47.0
5101,2025-08-13,2025-08-16,HM43,Red,pail_5gal,Duration-Red-Pail,5,25.0
5102,2025-08-13,2025-08-18,HM47,Red,gallon,Duration-Red-Gallon,23,23.0
5103,2025-08-13,2025-08-16,HM47,Red,pail_5gal,Duration-Red-Pail,1,5.0
5104,2025-08-13,2025-08-15,HM50,Clear,gallon,SuperPaint-Clear-Gallon,37,37.0
5105,2025-08-13,2025-08-15,HM56,White,quart,ProMar200-White-Quart,172,43.0
5106,2025-08-14,2025-08-16,HM01,White,quart,SuperPaint-White-Quart,98,24.5
5107,2025-08-14,2025-08-16,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,21,21.0
5108,2025-08-14,2025-08-20,HM12,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,3,15.0
5109,2025-08-14,2025-08-15,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,115,28.75
5110,2025-08-14,2025-08-15,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,50,50.0
5111,2025-08-14,2025-08-28,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,44,44.0
5112,2025-08-14,2025-08-16,HM16,Red,pail_5gal,Duration-Red-Pail,3,15.0
5113,2025-08-14,2025-08-17,HM16,Red,gallon,Emerald-Red-Gallon,32,32.0
5114,2025-08-14,2025-08-19,HM20,Black,gallon,PrepRite-Black-Gallon,62,62.0
5115,2025-08-14,2025-08-19,HM20,Black,quart,ProMar200-Black-Quart,46,11.5
5116,2025-08-14,2025-08-16,HM20,Black,quart,ProMar200-Black-Quart,124,31.0
5117,2025-08-14,2025-08-15,HM20,Black,gallon,PrepRite-Black-Gallon,15,15.0
5118,2025-08-14,2025-08-15,HM30,Black,gallon,PrepRite-Black-Gallon,19,19.0
5119,2025-08-14,2025-08-15,HM30,Black,gallon,ProMar200-Black-Gallon,29,29.0
5120,2025-08-14,2025-08-15,HM36,White,pail_5gal,ProMar200-White-Pail,7,35.0
5121,2025-08-14,2025-08-17,HM43,Red,gallon,Duration-Red-Gallon,55,55.0
5122,2025-08-14,2025-08-17,HM47,Red,pail_5gal,Duration-Red-Pail,3,15.0
5123,2025-08-14,2025-08-15,HM47,Red,gallon,Duration-Red-Gallon,55,55.0
5124,2025-08-14,2025-08-18,HM47,Red,quart,Duration-Red-Quart,63,15.75
5125,2025-08-14,2025-08-19,HM50,Clear,gallon,SuperPaint-Clear-Gallon,14,14.0
5126,2025-08-15,2025-08-29,HM01,White,quart,ProMar200-White-Quart,89,22.25
5127,2025-08-15,2025-08-18,HM01,White,gallon,SuperPaint-White-Gallon,11,11.0
5128,2025-08-15,2025-08-16,HM01,White,quart,ProMar200-White-Quart,347,86.75
5129,2025-08-15,2025-08-25,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,82,20.5
5130,2025-08-15,2025-08-22,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,249,62.25
5131,2025-08-15,2025-08-19,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,133,33.25
5132,2025-08-15,2025-08-18,HM16,Red,gallon,Emerald-Red-Gallon,31,31.0
5133,2025-08-15,2025-08-18,HM16,Red,quart,Duration-Red-Quart,194,48.5
5134,2025-08-15,2025-08-20,HM20,Black,gallon,ProMar200-Black-Gallon,26,26.0
5135,2025-08-15,2025-08-18,HM25,Black,quart,ProMar200-Black-Quart,213,53.25
5136,2025-08-15,2025-08-18,HM36,White,gallon,SuperPaint-White-Gallon,25,25.0
5137,2025-08-15,2025-08-21,HM36,White,quart,SuperPaint-White-Quart,234,58.5
5138,2025-08-15,2025-08-16,HM36,White,quart,SuperPaint-White-Quart,197,49.25
5139,2025-08-15,2025-08-16,HM43,Red,quart,Duration-Red-Quart,254,63.5
5140,2025-08-15,2025-08-17,HM50,Clear,quart,SuperPaint-Clear-Quart,41,10.25
5141,2025-08-15,2025-08-23,HM50,Clear,gallon,ProMar200-Clear-Gallon,20,20.0
5142,2025-08-15,2025-08-17,HM50,Clear,gallon,SuperPaint-Clear-Gallon,60,60.0
5143,2025-08-16,2025-08-19,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,54,13.5
5144,2025-08-16,2025-08-18,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,20,20.0
5145,2025-08-16,2025-08-20,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,81,20.25
5146,2025-08-16,2025-08-18,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,109,27.25
5147,2025-08-16,2025-08-19,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,48,48.0
5148,2025-08-16,2025-08-19,HM16,Red,pail_5gal,Duration-Red-Pail,9,45.0
5149,2025-08-16,2025-08-18,HM30,Black,gallon,PrepRite-Black-Gallon,14,14.0
5150,2025-08-16,2025-08-17,HM30,Black,pail_5gal,ProMar200-Black-Pail,7,35.0
5151,2025-08-16,2025-08-20,HM43,Red,pail_5gal,Duration-Red-Pail,5,25.0
5152,2025-08-16,2025-08-17,HM43,Red,quart,Duration-Red-Quart,90,22.5
5153,2025-08-16,2025-08-17,HM47,Red,gallon,Emerald-Red-Gallon,23,23.0
5154,2025-08-16,2025-08-18,HM50,Clear,pail_5gal,SuperPaint-Clear-Pail,8,40.0
5155,2025-08-16,2025-08-18,HM50,Clear,gallon,ProMar200-Clear-Gallon,15,15.0
5156,2025-08-16,2025-08-20,HM50,Clear,gallon,ProMar200-Clear-Gallon,19,19.0
5157,2025-08-17,2025-08-19,HM01,White,quart,ProMar200-White-Quart,110,27.5
5158,2025-08-17,2025-08-21,HM30,Black,quart,PrepRite-Black-Quart,68,17.0
5159,2025-08-17,2025-08-21,HM47,Red,gallon,Emerald-Red-Gallon,32,32.0
5160,2025-08-17,2025-08-22,HM47,Red,gallon,Duration-Red-Gallon,21,21.0
5161,2025-08-17,2025-08-19,HM47,Red,pail_5gal,Duration-Red-Pail,3,15.0
5162,2025-08-17,2025-08-21,HM56,White,gallon,SuperPaint-White-Gallon,39,39.0
5163,2025-08-18,2025-08-19,HM01,White,quart,ProMar200-White-Quart,80,20.0
5164,2025-08-18,2025-08-20,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,42,10.5
5165,2025-08-18,2025-08-29,HM13,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,15,75.0
5166,2025-08-18,2025-08-24,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,181,45.25
5167,2025-08-18,2025-08-23,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,234,58.5
5168,2025-08-18,2025-08-23,HM20,Black,gallon,ProMar200-Black-Gallon,49,49.0
5169,2025-08-18,2025-08-19,HM25,Black,gallon,PrepRite-Black-Gallon,71,71.0
5170,2025-08-18,2025-08-23,HM30,Black,quart,PrepRite-Black-Quart,143,35.75
5171,2025-08-18,2025-08-22,HM43,Red,gallon,Emerald-Red-Gallon,56,56.0
5172,2025-08-18,2025-08-19,HM43,Red,pail_5gal,Emerald-Red-Pail,7,35.0
5173,2025-08-18,2025-08-19,HM43,Red,pail_5gal,Duration-Red-Pail,18,90.0
5174,2025-08-18,2025-08-22,HM43,Red,gallon,Emerald-Red-Gallon,30,30.0
5175,2025-08-18,2025-08-22,HM50,Clear,gallon,SuperPaint-Clear-Gallon,73,73.0
5176,2025-08-18,2025-08-19,HM50,Clear,quart,ProMar200-Clear-Quart,177,44.25
5177,2025-08-18,2025-08-21,HM56,White,quart,SuperPaint-White-Quart,31,7.75
5178,2025-08-18,2025-08-19,HM56,White,pail_5gal,ProMar200-White-Pail,7,35.0
5179,2025-08-19,2025-08-20,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,71,71.0
5180,2025-08-19,2025-08-20,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,59,14.75
5181,2025-08-19,2025-08-24,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,20,20.0
5182,2025-08-19,2025-08-20,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,77,19.25
5183,2025-08-19,2025-08-21,HM16,Red,gallon,Emerald-Red-Gallon,19,19.0
5184,2025-08-19,2025-08-22,HM16,Red,gallon,Emerald-Red-Gallon,8,8.0
5185,2025-08-19,2025-08-23,HM30,Black,quart,ProMar200-Black-Quart,212,53.0
5186,2025-08-19,2025-08-20,HM30,Black,pail_5gal,PrepRite-Black-Pail,4,20.0
5187,2025-08-19,2025-08-20,HM43,Red,gallon,Duration-Red-Gallon,101,101.0
5188,2025-08-19,2025-08-25,HM50,Clear,gallon,SuperPaint-Clear-Gallon,16,16.0
5189,2025-08-19,2025-08-20,HM50,Clear,gallon,ProMar200-Clear-Gallon,33,33.0
5190,2025-08-19,2025-08-20,HM56,White,quart,SuperPaint-White-Quart,115,28.75
5191,2025-08-19,2025-08-22,HM56,White,quart,SuperPaint-White-Quart,98,24.5
5192,2025-08-19,2025-08-26,HM56,White,quart,SuperPaint-White-Quart,113,28.25
5193,2025-08-20,2025-08-21,HM01,White,quart,ProMar200-White-Quart,78,19.5
5194,2025-08-20,2025-08-21,HM01,White,quart,SuperPaint-White-Quart,71,17.75
5195,2025-08-20,2025-08-22,HM01,White,gallon,ProMar200-White-Gallon,50,50.0
5196,2025-08-20,2025-08-22,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,20,20.0
5197,2025-08-20,2025-08-22,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,106,26.5
5198,2025-08-20,2025-08-21,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,129,32.25
5199,2025-08-20,2025-08-24,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,119,29.75
5200,2025-08-20,2025-08-30,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,259,64.75
5201,2025-08-20,2025-09-01,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,93,23.25
5202,2025-08-20,2025-08-26,HM20,Black,quart,PrepRite-Black-Quart,148,37.0
5203,2025-08-20,2025-08-22,HM25,Black,gallon,ProMar200-Black-Gallon,23,23.0
5204,2025-08-20,2025-08-21,HM25,Black,gallon,PrepRite-Black-Gallon,6,6.0
5205,2025-08-20,2025-08-21,HM30,Black,gallon,ProMar200-Black-Gallon,17,17.0
5206,2025-08-20,2025-08-24,HM36,White,gallon,ProMar200-White-Gallon,13,13.0
5207,2025-08-20,2025-08-22,HM43,Red,pail_5gal,Duration-Red-Pail,7,35.0
5208,2025-08-20,2025-08-25,HM47,Red,gallon,Emerald-Red-Gallon,19,19.0
5209,2025-08-20,2025-08-22,HM50,Clear,pail_5gal,ProMar200-Clear-Pail,5,25.0
5210,2025-08-20,2025-08-23,HM56,White,pail_5gal,Duration-White-Pail,3,15.0
5211,2025-08-20,2025-08-25,HM56,White,quart,Duration-White-Quart,179,44.75
5212,2025-08-20,2025-08-23,HM56,White,gallon,ProMar200-White-Gallon,21,21.0
5213,2025-08-21,2025-08-23,HM01,White,quart,SuperPaint-White-Quart,86,21.5
5214,2025-08-21,2025-08-23,HM01,White,gallon,SuperPaint-White-Gallon,26,26.0
5215,2025-08-21,2025-08-22,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,138,34.5
5216,2025-08-21,2025-08-22,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,122,30.5
5217,2025-08-21,2025-08-24,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,24,24.0
5218,2025-08-21,2025-08-31,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,95,23.75
5219,2025-08-21,2025-08-23,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,35,35.0
5220,2025-08-21,2025-09-02,HM16,Red,gallon,Emerald-Red-Gallon,21,21.0
5221,2025-08-21,2025-08-25,HM16,Red,gallon,Emerald-Red-Gallon,21,21.0
5222,2025-08-21,2025-08-23,HM30,Black,gallon,ProMar200-Black-Gallon,27,27.0
5223,2025-08-21,2025-08-23,HM30,Black,quart,PrepRite-Black-Quart,60,15.0
5224,2025-08-21,2025-08-27,HM36,White,gallon,SuperPaint-White-Gallon,43,43.0
5225,2025-08-21,2025-08-27,HM47,Red,gallon,Emerald-Red-Gallon,44,44.0
5226,2025-08-21,2025-08-23,HM47,Red,quart,Duration-Red-Quart,98,24.5
5227,2025-08-21,2025-08-24,HM50,Clear,quart,ProMar200-Clear-Quart,155,38.75
5228,2025-08-21,2025-08-23,HM50,Clear,gallon,SuperPaint-Clear-Gallon,19,19.0
5229,2025-08-21,2025-08-22,HM50,Clear,quart,SuperPaint-Clear-Quart,251,62.75
5230,2025-08-21,2025-08-22,HM56,White,pail_5gal,ProMar200-White-Pail,5,25.0
5231,2025-08-21,2025-08-31,HM56,White,pail_5gal,SuperPaint-White-Pail,4,20.0
5232,2025-08-22,2025-08-25,HM01,White,pail_5gal,Duration-White-Pail,5,25.0
5233,2025-08-22,2025-08-26,HM01,White,quart,ProMar200-White-Quart,65,16.25
5234,2025-08-22,2025-08-23,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,323,80.75
5235,2025-08-22,2025-08-26,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,20,5.0
5236,2025-08-22,2025-08-26,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,20,5.0
5237,2025-08-22,2025-08-26,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,61,61.0
5238,2025-08-22,2025-08-23,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,41,41.0
5239,2025-08-22,2025-08-26,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,21,21.0
5240,2025-08-22,2025-08-24,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,31,7.75
5241,2025-08-22,2025-08-24,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,204,51.0
5242,2025-08-22,2025-08-24,HM16,Red,pail_5gal,Duration-Red-Pail,2,10.0
5243,2025-08-22,2025-08-25,HM20,Black,gallon,PrepRite-Black-Gallon,29,29.0
5244,2025-08-22,2025-08-23,HM20,Black,gallon,PrepRite-Black-Gallon,17,17.0
5245,2025-08-22,2025-08-23,HM25,Black,pail_5gal,PrepRite-Black-Pail,6,30.0
5246,2025-08-22,2025-08-29,HM30,Black,quart,ProMar200-Black-Quart,183,45.75
5247,2025-08-22,2025-08-23,HM30,Black,quart,ProMar200-Black-Quart,147,36.75
5248,2025-08-22,2025-08-24,HM36,White,pail_5gal,ProMar200-White-Pail,7,35.0
5249,2025-08-22,2025-08-25,HM43,Red,gallon,Duration-Red-Gallon,59,59.0
5250,2025-08-22,2025-08-24,HM43,Red,quart,Duration-Red-Quart,135,33.75
5251,2025-08-22,2025-08-24,HM47,Red,gallon,Emerald-Red-Gallon,39,39.0
5252,2025-08-22,2025-08-24,HM50,Clear,gallon,ProMar200-Clear-Gallon,14,14.0
5253,2025-08-22,2025-08-23,HM56,White,gallon,ProMar200-White-Gallon,12,12.0
5254,2025-08-23,2025-08-27,HM01,White,gallon,ProMar200-White-Gallon,23,23.0
5255,2025-08-23,2025-08-24,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,14,14.0
5256,2025-08-23,2025-08-25,HM16,Red,quart,Emerald-Red-Quart,52,13.0
5257,2025-08-23,2025-08-24,HM16,Red,gallon,Duration-Red-Gallon,22,22.0
5258,2025-08-23,2025-08-25,HM25,Black,quart,PrepRite-Black-Quart,149,37.25
5259,2025-08-23,2025-08-26,HM30,Black,gallon,PrepRite-Black-Gallon,59,59.0
5260,2025-08-23,2025-08-25,HM30,Black,gallon,ProMar200-Black-Gallon,21,21.0
5261,2025-08-23,2025-08-24,HM36,White,pail_5gal,Duration-White-Pail,5,25.0
5262,2025-08-23,2025-08-24,HM36,White,gallon,Duration-White-Gallon,16,16.0
5263,2025-08-23,2025-09-01,HM43,Red,quart,Duration-Red-Quart,50,12.5
5264,2025-08-23,2025-08-30,HM43,Red,gallon,Duration-Red-Gallon,57,57.0
5265,2025-08-23,2025-08-24,HM43,Red,pail_5gal,Duration-Red-Pail,8,40.0
5266,2025-08-23,2025-08-27,HM50,Clear,gallon,ProMar200-Clear-Gallon,15,15.0
5267,2025-08-24,2025-08-29,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,95,23.75
5268,2025-08-24,2025-08-30,HM16,Red,quart,Duration-Red-Quart,96,24.0
5269,2025-08-24,2025-08-26,HM16,Red,quart,Duration-Red-Quart,338,84.5
5270,2025-08-24,2025-08-30,HM20,Black,quart,ProMar200-Black-Quart,42,10.5
5271,2025-08-24,2025-08-27,HM25,Black,quart,ProMar200-Black-Quart,109,27.25
5272,2025-08-24,2025-08-29,HM25,Black,gallon,PrepRite-Black-Gallon,24,24.0
5273,2025-08-24,2025-08-25,HM25,Black,quart,ProMar200-Black-Quart,84,21.0
5274,2025-08-24,2025-08-28,HM25,Black,gallon,ProMar200-Black-Gallon,18,18.0
5275,2025-08-24,2025-08-25,HM43,Red,quart,Duration-Red-Quart,63,15.75
5276,2025-08-24,2025-08-27,HM50,Clear,gallon,SuperPaint-Clear-Gallon,22,22.0
5277,2025-08-25,2025-08-26,HM01,White,quart,Duration-White-Quart,111,27.75
5278,2025-08-25,2025-08-27,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,84,21.0
5279,2025-08-25,2025-08-29,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,242,60.5
5280,2025-08-25,2025-08-30,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,75,18.75
5281,2025-08-25,2025-08-31,HM16,Red,gallon,Duration-Red-Gallon,81,81.0
5282,2025-08-25,2025-08-27,HM20,Black,gallon,ProMar200-Black-Gallon,19,19.0
5283,2025-08-25,2025-08-27,HM20,Black,quart,ProMar200-Black-Quart,56,14.0
5284,2025-08-25,2025-08-29,HM20,Black,quart,ProMar200-Black-Quart,373,93.25
5285,2025-08-25,2025-09-01,HM25,Black,gallon,ProMar200-Black-Gallon,26,26.0
5286,2025-08-25,2025-08-27,HM30,Black,quart,ProMar200-Black-Quart,20,5.0
5287,2025-08-25,2025-08-29,HM36,White,gallon,SuperPaint-White-Gallon,49,49.0
5288,2025-08-25,2025-08-28,HM36,White,quart,Duration-White-Quart,249,62.25
5289,2025-08-25,2025-08-27,HM43,Red,gallon,Emerald-Red-Gallon,64,64.0
5290,2025-08-25,2025-08-29,HM43,Red,quart,Duration-Red-Quart,91,22.75
5291,2025-08-26,2025-08-28,HM01,White,gallon,SuperPaint-White-Gallon,12,12.0
