date,line,minutes
2025-08-02,HM56,39.6
2025-08-02,HM56,31.3
2025-08-02,HM56,36.2
2025-08-02,HM56,37.7
2025-08-02,HM56,38.8
2025-08-03,HM01,36.9
2025-08-03,HM01,31.5
2025-08-03,HM01,33.1
2025-08-03,HM12,39.4
2025-08-03,HM12,36.9
2025-08-03,HM12,35.2
2025-08-03,HM13,41.7
2025-08-03,HM14,38.6
2025-08-03,HM14,36.5
2025-08-03,HM14,42.0
2025-08-03,HM16,35.4
2025-08-03,HM16,37.8
2025-08-03,HM20,37.5
2025-08-03,HM20,41.1
2025-08-03,HM20,38.4
2025-08-03,HM25,29.7
2025-08-03,HM25,28.7
2025-08-03,HM30,33.8
2025-08-03,HM30,35.0
2025-08-03,HM30,28.9
2025-08-03,HM30,35.2
2025-08-03,HM36,37.4
2025-08-03,HM36,34.2
2025-08-03,HM36,39.5
2025-08-03,HM36,36.3
2025-08-03,HM36,35.3
2025-08-03,HM36,34.2
2025-08-03,HM36,38.4
2025-08-03,HM36,35.4
2025-08-03,HM36,35.1
2025-08-03,HM36,38.4
2025-08-03,HM36,40.4
2025-08-03,HM36,35.4
2025-08-03,HM43,31.8
2025-08-03,HM43,34.4
2025-08-03,HM43,35.2
2025-08-03,HM43,34.9
2025-08-03,HM43,33.5
2025-08-03,HM47,28.2
2025-08-03,HM47,30.7
2025-08-03,HM50,33.0
2025-08-03,HM56,31.1
2025-08-03,HM56,28.3
2025-08-03,HM56,30.7
2025-08-03,HM56,28.0
2025-08-04,HM01,46.6
2025-08-04,HM12,34.5
2025-08-04,HM12,30.8
2025-08-04,HM12,34.9
2025-08-04,HM12,35.4
2025-08-04,HM12,26.7
2025-08-04,HM12,32.4
2025-08-04,HM13,36.9
2025-08-04,HM13,38.3
2025-08-04,HM13,36.5
2025-08-04,HM14,40.8
2025-08-04,HM14,39.6
2025-08-04,HM14,39.6
2025-08-04,HM16,33.8
2025-08-04,HM16,34.4
2025-08-04,HM16,39.8
2025-08-04,HM16,38.6
2025-08-04,HM16,35.3
2025-08-04,HM16,37.4
2025-08-04,HM20,47.6
2025-08-04,HM25,35.7
2025-08-04,HM25,35.9
2025-08-04,HM25,38.8
2025-08-04,HM25,37.2
2025-08-04,HM25,40.6
2025-08-04,HM25,33.2
2025-08-04,HM25,39.2
2025-08-04,HM25,36.7
2025-08-04,HM25,36.6
2025-08-04,HM30,39.4
2025-08-04,HM30,34.1
2025-08-04,HM30,34.6
2025-08-04,HM30,36.1
2025-08-04,HM36,36.8
2025-08-04,HM36,32.1
2025-08-04,HM36,38.3
2025-08-04,HM36,37.5
2025-08-04,HM36,36.9
2025-08-04,HM43,38.3
2025-08-04,HM47,31.9
2025-08-04,HM47,32.9
2025-08-04,HM47,35.3
2025-08-04,HM47,34.1
2025-08-04,HM47,34.4
2025-08-04,HM47,35.4
2025-08-04,HM47,35.5
2025-08-04,HM47,37.4
2025-08-04,HM50,30.2
2025-08-04,HM50,31.5
2025-08-04,HM50,31.9
2025-08-04,HM56,39.6
2025-08-04,HM56,35.9
2025-08-04,HM56,38.8
2025-08-05,HM01,34.5
2025-08-05,HM01,37.1
2025-08-05,HM12,35.2
2025-08-05,HM12,36.2
2025-08-05,HM12,33.9
2025-08-05,HM12,34.4
2025-08-05,HM12,38.8
2025-08-05,HM12,36.8
2025-08-05,HM13,32.5
2025-08-05,HM13,32.2
2025-08-05,HM13,36.7
2025-08-05,HM13,36.4
2025-08-05,HM13,35.7
2025-08-05,HM13,35.8
2025-08-05,HM13,36.2
2025-08-05,HM14,34.9
2025-08-05,HM14,34.9
2025-08-05,HM14,38.2
2025-08-05,HM14,36.8
2025-08-05,HM14,36.7
2025-08-05,HM25,31.6
2025-08-05,HM30,36.4
2025-08-05,HM30,34.5
2025-08-05,HM30,34.4
2025-08-05,HM30,37.1
2025-08-05,HM30,36.5
2025-08-05,HM30,35.0
2025-08-05,HM30,32.6
2025-08-05,HM36,33.6
2025-08-05,HM36,33.7
2025-08-05,HM36,34.0
2025-08-05,HM36,35.3
2025-08-05,HM36,35.6
2025-08-05,HM36,36.0
2025-08-05,HM36,37.8
2025-08-05,HM43,38.6
2025-08-05,HM47,38.4
2025-08-05,HM47,29.9
2025-08-05,HM47,36.1
2025-08-05,HM47,36.7
2025-08-05,HM47,35.5
2025-08-05,HM47,35.4
2025-08-05,HM47,33.6
2025-08-05,HM47,34.1
2025-08-05,HM50,28.3
2025-08-05,HM50,29.6
2025-08-05,HM56,38.9
2025-08-05,HM56,39.0
2025-08-05,HM56,38.0
2025-08-05,HM56,35.8
2025-08-05,HM56,37.8
2025-08-06,HM01,16.4
2025-08-06,HM12,29.6
2025-08-06,HM12,31.9
2025-08-06,HM12,33.0
2025-08-06,HM12,31.3
2025-08-06,HM13,35.2
2025-08-06,HM14,33.0
2025-08-06,HM14,34.3
2025-08-06,HM14,35.1
2025-08-06,HM16,35.3
2025-08-06,HM16,35.3
2025-08-06,HM16,35.0
2025-08-06,HM20,24.7
2025-08-06,HM25,50.9
2025-08-06,HM30,52.3
2025-08-06,HM36,49.7
2025-08-06,HM43,31.6
2025-08-06,HM43,33.7
2025-08-06,HM43,33.1
2025-08-06,HM47,42.9
2025-08-06,HM47,43.5
2025-08-06,HM50,34.3
2025-08-06,HM50,34.2
2025-08-06,HM56,33.8
2025-08-06,HM56,34.7
2025-08-06,HM56,35.9
2025-08-06,HM56,34.7
2025-08-06,HM56,36.1
2025-08-07,HM01,29.8
2025-08-07,HM01,30.2
2025-08-07,HM01,28.6
2025-08-07,HM01,26.6
2025-08-07,HM01,31.9
2025-08-07,HM13,32.1
2025-08-07,HM13,29.1
2025-08-07,HM14,31.4
2025-08-07,HM14,30.4
2025-08-07,HM16,34.1
2025-08-07,HM16,33.3
2025-08-07,HM16,34.1
2025-08-07,HM16,35.5
2025-08-07,HM16,35.9
2025-08-07,HM16,31.2
2025-08-07,HM16,33.2
2025-08-07,HM16,35.6
2025-08-07,HM16,34.6
2025-08-07,HM16,30.8
2025-08-07,HM20,36.1
2025-08-07,HM20,29.9
2025-08-07,HM25,35.6
2025-08-07,HM25,37.3
2025-08-07,HM25,31.9
2025-08-07,HM25,34.4
2025-08-07,HM30,25.1
2025-08-07,HM36,36.0
2025-08-07,HM36,33.7
2025-08-07,HM43,35.4
2025-08-07,HM43,36.5
2025-08-07,HM43,36.0
2025-08-07,HM43,34.5
2025-08-07,HM43,37.5
2025-08-07,HM47,34.7
2025-08-07,HM47,37.0
2025-08-07,HM47,36.7
2025-08-07,HM47,33.4
2025-08-07,HM47,36.4
2025-08-07,HM47,38.3
2025-08-07,HM47,34.5
2025-08-07,HM47,34.3
2025-08-07,HM47,34.6
2025-08-07,HM50,42.3
2025-08-07,HM56,36.2
2025-08-07,HM56,30.6
2025-08-07,HM56,31.0
2025-08-07,HM56,31.5
2025-08-07,HM56,33.6
2025-08-08,HM01,32.4
2025-08-08,HM01,28.5
2025-08-08,HM01,30.8
2025-08-08,HM12,35.0
2025-08-08,HM12,33.6
2025-08-08,HM12,33.9
2025-08-08,HM12,35.2
2025-08-08,HM12,35.8
2025-08-08,HM12,37.6
2025-08-08,HM12,34.6
2025-08-08,HM13,34.8
2025-08-08,HM13,33.4
2025-08-08,HM13,33.6
2025-08-08,HM14,39.9
2025-08-08,HM14,39.3
2025-08-08,HM16,43.4
2025-08-08,HM25,38.6
2025-08-08,HM30,31.0
2025-08-08,HM30,31.7
2025-08-08,HM30,34.2
2025-08-08,HM36,33.9
2025-08-08,HM36,35.3
2025-08-08,HM36,34.7
2025-08-08,HM36,31.3
2025-08-08,HM43,47.2
2025-08-08,HM47,43.1
2025-08-08,HM50,36.2
2025-08-08,HM50,36.6
2025-08-08,HM50,37.6
2025-08-08,HM50,34.1
2025-08-08,HM50,38.2
2025-08-08,HM50,37.8
2025-08-08,HM56,33.5
2025-08-08,HM56,35.7
2025-08-08,HM56,34.2
2025-08-08,HM56,33.1
2025-08-08,HM56,35.6
2025-08-08,HM56,36.1
2025-08-08,HM56,34.0
2025-08-08,HM56,36.2
2025-08-08,HM56,33.7
2025-08-08,HM56,35.1
2025-08-08,HM56,35.0
2025-08-09,HM01,43.5
2025-08-09,HM12,35.4
2025-08-09,HM12,31.8
2025-08-09,HM12,28.9
2025-08-09,HM12,34.1
2025-08-09,HM13,44.9
2025-08-09,HM14,39.8
2025-08-09,HM14,40.9
2025-08-09,HM14,41.8
2025-08-09,HM16,29.7
2025-08-09,HM20,39.0
2025-08-09,HM20,38.0
2025-08-09,HM25,30.1
2025-08-09,HM25,31.7
2025-08-09,HM25,30.4
2025-08-09,HM30,34.2
2025-08-09,HM30,36.1
2025-08-09,HM36,34.2
2025-08-09,HM36,29.5
2025-08-09,HM36,31.1
2025-08-09,HM36,32.0
2025-08-09,HM43,33.5
2025-08-09,HM43,33.9
2025-08-09,HM43,33.8
2025-08-09,HM43,33.5
2025-08-09,HM47,31.1
2025-08-09,HM47,31.5
2025-08-09,HM47,32.6
2025-08-09,HM47,34.6
2025-08-09,HM47,35.9
2025-08-09,HM47,35.0
2025-08-09,HM47,33.9
2025-08-09,HM47,35.5
2025-08-09,HM47,34.7
2025-08-09,HM47,33.1
2025-08-10,HM12,37.3
2025-08-10,HM13,31.5
2025-08-10,HM14,35.0
2025-08-10,HM14,32.6
2025-08-10,HM14,36.2
2025-08-10,HM14,34.8
2025-08-10,HM14,32.3
2025-08-10,HM14,27.7
2025-08-10,HM16,36.0
2025-08-10,HM16,32.4
2025-08-10,HM16,38.4
2025-08-10,HM16,33.8
2025-08-10,HM16,34.0
2025-08-10,HM20,36.6
2025-08-10,HM20,33.3
2025-08-10,HM20,40.2
2025-08-10,HM25,39.0
2025-08-10,HM30,23.8
2025-08-10,HM36,37.3
2025-08-10,HM36,32.8
2025-08-10,HM36,38.1
2025-08-10,HM36,32.3
2025-08-10,HM36,37.2
2025-08-10,HM36,33.9
2025-08-10,HM36,35.9
2025-08-10,HM36,34.7
2025-08-10,HM36,36.2
2025-08-10,HM43,39.6
2025-08-10,HM43,36.9
2025-08-10,HM43,32.5
2025-08-10,HM47,38.7
2025-08-10,HM50,34.7
2025-08-10,HM50,40.1
2025-08-10,HM50,33.4
2025-08-10,HM50,34.6
2025-08-10,HM56,26.9
2025-08-10,HM56,28.2
2025-08-11,HM01,38.8
2025-08-11,HM12,39.2
2025-08-11,HM12,35.6
2025-08-11,HM12,37.6
2025-08-11,HM13,32.9
2025-08-11,HM13,30.7
2025-08-11,HM13,33.2
2025-08-11,HM13,33.3
2025-08-11,HM14,17.3
2025-08-11,HM16,25.4
2025-08-11,HM16,26.6
2025-08-11,HM20,37.6
2025-08-11,HM20,36.8
2025-08-11,HM20,35.6
2025-08-11,HM20,31.9
2025-08-11,HM20,37.8
2025-08-11,HM25,35.3
2025-08-11,HM25,34.6
2025-08-11,HM25,34.5
2025-08-11,HM25,35.4
2025-08-11,HM25,28.1
2025-08-11,HM30,36.1
2025-08-11,HM36,36.2
2025-08-11,HM36,37.4
2025-08-11,HM36,31.9
2025-08-11,HM47,35.6
2025-08-11,HM47,37.6
2025-08-11,HM56,27.4
2025-08-11,HM56,30.2
2025-08-12,HM01,32.8
2025-08-12,HM01,33.1
2025-08-12,HM01,33.8
2025-08-12,HM01,37.1
2025-08-12,HM01,34.2
2025-08-12,HM01,34.8
2025-08-12,HM01,33.3
2025-08-12,HM01,38.4
2025-08-12,HM01,36.0
2025-08-12,HM01,32.6
2025-08-12,HM01,32.0
2025-08-12,HM12,35.1
2025-08-12,HM12,38.0
2025-08-12,HM12,38.7
2025-08-12,HM13,41.9
2025-08-12,HM13,43.7
2025-08-12,HM13,40.2
2025-08-12,HM14,28.6
2025-08-12,HM20,26.5
2025-08-12,HM25,35.0
2025-08-12,HM25,34.8
2025-08-12,HM25,37.1
2025-08-12,HM25,38.1
2025-08-12,HM30,40.2
2025-08-12,HM30,33.7
2025-08-12,HM30,37.1
2025-08-12,HM30,37.1
2025-08-12,HM30,37.6
2025-08-12,HM30,35.6
2025-08-12,HM30,34.4
2025-08-12,HM30,37.1
2025-08-12,HM36,32.1
2025-08-12,HM36,31.8
2025-08-12,HM36,30.8
2025-08-12,HM36,33.1
2025-08-12,HM36,34.8
2025-08-12,HM36,32.1
2025-08-12,HM36,36.4
2025-08-12,HM36,30.8
2025-08-12,HM43,38.8
2025-08-12,HM43,38.6
2025-08-12,HM47,36.1
2025-08-12,HM50,42.3
2025-08-12,HM56,39.9
2025-08-13,HM01,45.4
2025-08-13,HM12,34.3
2025-08-13,HM12,33.1
2025-08-13,HM12,35.6
2025-08-13,HM13,36.0
2025-08-13,HM13,37.0
2025-08-13,HM13,33.1
2025-08-13,HM13,37.2
2025-08-13,HM13,32.8
2025-08-13,HM13,34.9
2025-08-13,HM13,35.5
2025-08-13,HM13,34.9
2025-08-13,HM13,39.7
2025-08-13,HM13,35.9
2025-08-13,HM14,35.8
2025-08-13,HM14,34.0
2025-08-13,HM14,35.6
2025-08-13,HM14,34.9
2025-08-13,HM14,38.0
2025-08-13,HM14,36.5
2025-08-13,HM14,36.8
2025-08-13,HM14,35.8
2025-08-13,HM14,38.6
2025-08-13,HM14,35.0
2025-08-13,HM14,37.0
2025-08-13,HM14,33.6
2025-08-13,HM16,31.3
2025-08-13,HM16,33.1
2025-08-13,HM16,29.8
2025-08-13,HM16,33.4
2025-08-13,HM20,48.6
2025-08-13,HM25,31.5
2025-08-13,HM25,28.7
2025-08-13,HM25,33.1
2025-08-13,HM30,40.6
2025-08-13,HM30,45.3
2025-08-13,HM30,40.9
2025-08-13,HM36,37.5
2025-08-13,HM36,37.5
2025-08-13,HM36,37.8
2025-08-13,HM43,34.3
2025-08-13,HM43,35.0
2025-08-13,HM43,36.7
2025-08-13,HM43,30.4
2025-08-13,HM43,32.8
2025-08-13,HM43,33.0
2025-08-13,HM43,36.6
2025-08-13,HM43,28.1
2025-08-13,HM47,26.3
2025-08-13,HM50,36.5
2025-08-13,HM50,31.1
2025-08-13,HM56,39.7
2025-08-13,HM56,38.3
2025-08-14,HM01,28.4
2025-08-14,HM01,31.7
2025-08-14,HM01,29.6
2025-08-14,HM12,21.8
2025-08-14,HM12,25.1
2025-08-14,HM13,35.7
2025-08-14,HM13,34.6
2025-08-14,HM13,32.2
2025-08-14,HM13,33.9
2025-08-14,HM13,33.9
2025-08-14,HM14,41.7
2025-08-14,HM14,46.6
2025-08-14,HM16,39.4
2025-08-14,HM16,39.5
2025-08-14,HM16,38.9
2025-08-14,HM20,36.5
2025-08-14,HM20,35.5
2025-08-14,HM20,39.5
2025-08-14,HM20,33.4
2025-08-14,HM20,35.7
2025-08-14,HM25,34.1
2025-08-14,HM25,34.7
2025-08-14,HM30,29.4
2025-08-14,HM30,32.2
2025-08-14,HM36,33.2
2025-08-14,HM36,34.1
2025-08-14,HM36,26.3
2025-08-14,HM36,33.2
2025-08-14,HM36,34.7
2025-08-14,HM36,34.7
2025-08-14,HM36,35.7
2025-08-14,HM36,31.6
2025-08-14,HM47,44.8
2025-08-14,HM50,35.9
2025-08-14,HM50,34.0
2025-08-14,HM50,34.3
2025-08-14,HM50,37.2
2025-08-14,HM50,39.2
2025-08-14,HM56,33.1
2025-08-14,HM56,38.7
2025-08-14,HM56,31.7
2025-08-14,HM56,32.1
2025-08-14,HM56,38.6
2025-08-14,HM56,37.6
2025-08-14,HM56,38.1
2025-08-14,HM56,37.7
2025-08-14,HM56,38.9
2025-08-14,HM56,35.8
2025-08-15,HM01,30.1
2025-08-15,HM01,29.9
2025-08-15,HM01,30.0
2025-08-15,HM01,31.4
2025-08-15,HM12,36.7
2025-08-15,HM12,31.4
2025-08-15,HM13,27.0
2025-08-15,HM13,27.0
2025-08-15,HM13,29.9
2025-08-15,HM14,36.5
2025-08-15,HM14,35.9
2025-08-15,HM14,34.0
2025-08-15,HM14,35.7
2025-08-15,HM14,31.3
2025-08-15,HM14,33.5
2025-08-15,HM16,42.5
2025-08-15,HM16,41.4
2025-08-15,HM20,29.3
2025-08-15,HM20,31.0
2025-08-15,HM25,49.7
2025-08-15,HM30,49.4
2025-08-15,HM43,31.4
2025-08-15,HM43,33.4
2025-08-15,HM47,38.1
2025-08-15,HM47,37.2
2025-08-15,HM50,34.5
2025-08-15,HM50,35.7
2025-08-15,HM56,43.0
2025-08-15,HM56,38.8
2025-08-16,HM01,32.1
2025-08-16,HM01,34.3
2025-08-16,HM01,30.9
2025-08-16,HM12,31.4
2025-08-16,HM12,35.8
2025-08-16,HM12,28.2
2025-08-16,HM12,35.7
2025-08-16,HM12,36.6
2025-08-16,HM13,34.7
2025-08-16,HM13,39.3
2025-08-16,HM13,34.1
2025-08-16,HM13,38.2
2025-08-16,HM14,43.2
2025-08-16,HM16,40.9
2025-08-16,HM16,39.5
2025-08-16,HM16,35.2
2025-08-16,HM20,26.9
2025-08-16,HM20,30.4
2025-08-16,HM25,30.0
2025-08-16,HM25,28.3
2025-08-16,HM30,32.0
2025-08-16,HM30,31.1
2025-08-16,HM30,34.0
2025-08-16,HM36,32.2
2025-08-16,HM36,32.1
2025-08-16,HM36,33.8
2025-08-16,HM43,35.9
2025-08-16,HM43,31.5
2025-08-16,HM47,34.2
2025-08-16,HM47,35.3
2025-08-16,HM47,30.3
2025-08-16,HM47,35.4
2025-08-16,HM47,31.7
2025-08-16,HM47,34.4
2025-08-16,HM50,14.5
2025-08-16,HM56,22.2
2025-08-17,HM01,37.1
2025-08-17,HM01,35.2
2025-08-17,HM01,33.1
2025-08-17,HM01,33.1
2025-08-17,HM01,37.1
2025-08-17,HM01,34.1
2025-08-17,HM12,36.7
2025-08-17,HM12,33.2
2025-08-17,HM12,34.5
2025-08-17,HM12,36.8
2025-08-17,HM12,34.7
2025-08-17,HM13,34.4
2025-08-17,HM13,36.0
2025-08-17,HM13,34.2
2025-08-17,HM14,35.1
2025-08-17,HM14,33.2
2025-08-17,HM14,31.3
2025-08-17,HM14,31.3
2025-08-17,HM16,36.6
2025-08-17,HM16,37.3
2025-08-17,HM16,37.3
2025-08-17,HM20,41.8
2025-08-17,HM20,38.5
2025-08-17,HM20,43.4
2025-08-17,HM25,33.3
2025-08-17,HM25,32.2
2025-08-17,HM25,35.4
2025-08-17,HM25,36.0
2025-08-17,HM25,32.0
2025-08-17,HM25,34.1
2025-08-17,HM36,31.2
2025-08-17,HM36,34.7
2025-08-17,HM36,32.8
2025-08-17,HM36,34.7
2025-08-17,HM36,35.7
2025-08-17,HM36,35.5
2025-08-17,HM36,33.0
2025-08-17,HM36,33.6
2025-08-17,HM36,35.1
2025-08-17,HM36,33.7
2025-08-17,HM36,31.3
2025-08-17,HM43,27.7
2025-08-17,HM43,27.9
2025-08-17,HM43,29.0
2025-08-17,HM47,35.7
2025-08-17,HM47,31.8
2025-08-17,HM47,34.0
2025-08-17,HM47,33.8
2025-08-17,HM50,38.6
2025-08-17,HM50,35.1
2025-08-17,HM50,34.8
2025-08-17,HM56,39.9
2025-08-17,HM56,37.0
2025-08-17,HM56,36.5
2025-08-18,HM01,29.2
2025-08-18,HM01,32.3
2025-08-18,HM13,31.7
2025-08-18,HM13,35.2
2025-08-18,HM13,30.9
2025-08-18,HM13,33.3
2025-08-18,HM13,34.1
2025-08-18,HM13,34.2
2025-08-18,HM13,36.4
2025-08-18,HM13,32.4
2025-08-18,HM13,38.0
2025-08-18,HM13,37.0
2025-08-18,HM13,33.0
2025-08-18,HM13,32.6
2025-08-18,HM14,31.9
2025-08-18,HM14,29.5
2025-08-18,HM16,32.0
2025-08-18,HM16,31.6
2025-08-18,HM16,37.0
2025-08-18,HM20,36.5
2025-08-18,HM20,38.3
2025-08-18,HM20,38.5
2025-08-18,HM20,37.6
2025-08-18,HM25,39.5
2025-08-18,HM30,32.0
2025-08-18,HM30,32.6
2025-08-18,HM30,34.6
2025-08-18,HM30,33.5
2025-08-18,HM30,35.6
2025-08-18,HM30,31.0
2025-08-18,HM30,33.0
2025-08-18,HM30,30.5
2025-08-18,HM36,31.3
2025-08-18,HM36,28.4
2025-08-18,HM43,32.2
2025-08-18,HM43,30.0
2025-08-18,HM47,33.4
2025-08-18,HM47,32.6
2025-08-18,HM47,29.6
2025-08-18,HM50,33.7
2025-08-18,HM50,35.8
2025-08-18,HM50,30.8
2025-08-18,HM56,38.4
2025-08-18,HM56,36.2
2025-08-18,HM56,36.4
2025-08-18,HM56,34.4
2025-08-18,HM56,35.1
2025-08-19,HM01,35.3
2025-08-19,HM01,35.0
2025-08-19,HM01,39.2
2025-08-19,HM01,34.9
2025-08-19,HM01,37.3
2025-08-19,HM01,31.9
2025-08-19,HM01,36.8
2025-08-19,HM12,34.8
2025-08-19,HM12,37.9
2025-08-19,HM12,34.1
2025-08-19,HM12,33.8
2025-08-19,HM12,35.3
2025-08-19,HM14,34.7
2025-08-19,HM14,35.6
2025-08-19,HM14,33.1
2025-08-19,HM14,34.2
2025-08-19,HM14,33.4
2025-08-19,HM16,34.6
2025-08-19,HM16,39.5
2025-08-19,HM16,38.4
2025-08-19,HM20,34.6
2025-08-19,HM20,33.7
2025-08-19,HM20,32.3
2025-08-19,HM20,34.4
2025-08-19,HM20,34.8
2025-08-19,HM25,14.9
2025-08-19,HM30,37.6
2025-08-19,HM30,36.0
2025-08-19,HM30,38.7
2025-08-19,HM30,39.5
2025-08-19,HM36,36.4
2025-08-19,HM36,36.7
2025-08-19,HM36,36.1
2025-08-19,HM43,30.7
2025-08-19,HM43,35.3
2025-08-19,HM43,34.8
2025-08-19,HM43,34.8
2025-08-19,HM47,43.9
2025-08-19,HM47,40.6
2025-08-19,HM50,37.9
2025-08-19,HM50,39.1
2025-08-19,HM50,40.8
2025-08-19,HM56,37.3
2025-08-19,HM56,35.7
2025-08-19,HM56,36.0
2025-08-19,HM56,34.2
2025-08-19,HM56,36.5
2025-08-19,HM56,38.3
2025-08-19,HM56,32.6
2025-08-19,HM56,35.5
2025-08-19,HM56,35.8
2025-08-19,HM56,36.6
2025-08-19,HM56,36.5
2025-08-19,HM56,33.2
2025-08-20,HM01,18.8
2025-08-20,HM12,37.1
2025-08-20,HM12,33.9
2025-08-20,HM13,33.4
2025-08-20,HM13,35.7
2025-08-20,HM13,36.8
2025-08-20,HM13,32.7
2025-08-20,HM13,33.5
2025-08-20,HM14,34.3
2025-08-20,HM14,34.2
2025-08-20,HM14,34.8
2025-08-20,HM14,35.9
2025-08-20,HM14,33.4
2025-08-20,HM16,37.3
2025-08-20,HM16,36.6
2025-08-20,HM16,37.2
2025-08-20,HM16,38.0
2025-08-20,HM16,36.2
2025-08-20,HM16,36.3
2025-08-20,HM20,42.2
2025-08-20,HM20,40.8
2025-08-20,HM25,27.1
2025-08-20,HM30,34.0
2025-08-20,HM30,28.2
2025-08-20,HM30,30.6
2025-08-20,HM30,32.1
2025-08-20,HM30,34.1
2025-08-20,HM36,27.3
2025-08-20,HM36,25.5
2025-08-20,HM43,38.7
2025-08-20,HM43,36.3
2025-08-20,HM43,37.7
2025-08-20,HM47,35.8
2025-08-20,HM47,36.2
2025-08-20,HM47,40.2
2025-08-20,HM47,37.4
2025-08-20,HM47,39.6
2025-08-20,HM47,40.2
2025-08-20,HM50,31.2
2025-08-20,HM56,32.8
2025-08-20,HM56,33.6
2025-08-20,HM56,30.0
2025-08-20,HM56,29.8
2025-08-20,HM56,34.5
2025-08-20,HM56,35.6
2025-08-20,HM56,35.6
2025-08-21,HM12,39.7
2025-08-21,HM12,34.1
2025-08-21,HM12,38.3
2025-08-21,HM13,36.4
2025-08-21,HM13,40.4
2025-08-21,HM13,35.9
2025-08-21,HM13,32.5
2025-08-21,HM13,36.9
2025-08-21,HM14,36.2
2025-08-21,HM14,41.7
2025-08-21,HM14,37.3
2025-08-21,HM14,37.1
2025-08-21,HM14,38.1
2025-08-21,HM16,33.6
2025-08-21,HM16,34.2
2025-08-21,HM16,33.0
2025-08-21,HM20,40.4
2025-08-21,HM20,36.5
2025-08-21,HM20,40.2
2025-08-21,HM20,39.3
2025-08-21,HM30,36.2
2025-08-21,HM47,42.7
2025-08-21,HM47,41.4
2025-08-21,HM50,28.8
2025-08-21,HM50,32.5
2025-08-21,HM50,28.9
2025-08-21,HM50,32.2
2025-08-21,HM56,37.2
2025-08-22,HM01,32.1
2025-08-22,HM01,29.9
2025-08-22,HM01,34.9
2025-08-22,HM01,31.3
2025-08-22,HM01,34.0
2025-08-22,HM01,32.8
2025-08-22,HM01,34.5
2025-08-22,HM01,33.8
2025-08-22,HM01,33.7
2025-08-22,HM01,33.0
2025-08-22,HM12,32.7
2025-08-22,HM12,34.2
2025-08-22,HM13,43.7
2025-08-22,HM14,35.9
2025-08-22,HM14,35.0
2025-08-22,HM14,33.0
2025-08-22,HM16,38.9
2025-08-22,HM16,40.4
2025-08-22,HM16,39.6
2025-08-22,HM16,37.3
2025-08-22,HM20,35.7
2025-08-22,HM20,38.8
2025-08-22,HM20,40.2
2025-08-22,HM25,32.6
2025-08-22,HM25,34.7
2025-08-22,HM25,36.0
2025-08-22,HM25,31.5
2025-08-22,HM25,31.5
2025-08-22,HM25,34.0
2025-08-22,HM25,32.2
2025-08-22,HM25,30.0
2025-08-22,HM30,36.4
2025-08-22,HM30,34.6
2025-08-22,HM30,35.6
2025-08-22,HM30,39.4
2025-08-22,HM36,33.1
2025-08-22,HM36,33.8
2025-08-22,HM36,33.6
2025-08-22,HM36,32.9
2025-08-22,HM36,34.6
2025-08-22,HM43,34.8
2025-08-22,HM43,37.5
2025-08-22,HM43,35.7
2025-08-22,HM43,34.6
2025-08-22,HM43,35.6
2025-08-22,HM43,31.5
2025-08-22,HM43,32.8
2025-08-22,HM43,37.2
2025-08-22,HM43,32.8
2025-08-22,HM47,36.4
2025-08-22,HM47,37.7
2025-08-22,HM47,37.4
2025-08-22,HM47,43.4
2025-08-22,HM50,38.1
2025-08-22,HM50,37.3
2025-08-22,HM50,35.7
2025-08-22,HM50,37.7
2025-08-22,HM50,34.9
2025-08-22,HM56,36.0
2025-08-22,HM56,31.0
2025-08-22,HM56,29.2
2025-08-22,HM56,33.0
2025-08-22,HM56,34.5
2025-08-22,HM56,32.6
2025-08-23,HM01,37.6
2025-08-23,HM01,35.0
2025-08-23,HM01,36.3
2025-08-23,HM01,33.3
2025-08-23,HM12,33.2
2025-08-23,HM12,33.1
2025-08-23,HM12,32.5
2025-08-23,HM12,36.6
2025-08-23,HM12,38.4
2025-08-23,HM13,39.3
2025-08-23,HM13,36.0
2025-08-23,HM14,35.8
2025-08-23,HM14,35.0
2025-08-23,HM14,35.6
2025-08-23,HM14,34.3
2025-08-23,HM14,35.0
2025-08-23,HM14,34.5
2025-08-23,HM16,36.8
2025-08-23,HM16,38.7
2025-08-23,HM16,35.5
2025-08-23,HM16,36.7
2025-08-23,HM16,38.4
2025-08-23,HM20,19.3
2025-08-23,HM25,39.5
2025-08-23,HM25,41.0
2025-08-23,HM36,33.1
2025-08-23,HM36,34.8
2025-08-23,HM36,33.6
2025-08-23,HM36,34.2
2025-08-23,HM36,34.0
2025-08-23,HM36,36.4
2025-08-23,HM43,42.8
2025-08-23,HM47,29.3
2025-08-23,HM47,29.1
2025-08-23,HM50,37.3
2025-08-23,HM50,38.6
2025-08-23,HM56,40.0
2025-08-23,HM56,36.8
2025-08-23,HM56,37.1
2025-08-24,HM01,42.3
2025-08-24,HM12,36.4
2025-08-24,HM12,35.6
2025-08-24,HM12,34.3
2025-08-24,HM13,33.2
2025-08-24,HM13,31.9
2025-08-24,HM14,50.5
2025-08-24,HM16,34.9
2025-08-24,HM16,36.9
2025-08-24,HM16,34.9
2025-08-24,HM16,36.6
2025-08-24,HM16,30.3
2025-08-24,HM20,30.6
2025-08-24,HM20,33.3
2025-08-24,HM20,33.6
2025-08-24,HM30,37.1
