date,line,weekday,month,gal_ord,gal_avail,inv_gal_start,backlog_gal_start,gal_ship_mech,fill_rate_mech,predicted_fill_rate_model
2025-09-06,Q1,5,9,138.15384615384616,43327.771574824874,10422457.598136391,12187.0,138.15384615384616,1.0,1.0
2025-09-07,G2,6,9,103.92307692307692,113236.22644851918,27047942.96859213,11943.0,103.92307692307692,1.0,1.0
2025-09-07,P3,6,9,102.6923076923077,300546.9066616563,72888220.75810498,12620.0,102.6923076923077,1.0,1.0
2025-09-07,Q1,6,9,109.71153846153847,43327.771574824874,10465647.215865063,12187.0,109.71153846153847,1.0,1.0
2025-09-08,G2,0,9,160.92307692307693,113236.22644851918,27161075.271963727,11943.0,160.92307692307693,1.0,1.0
2025-09-08,P3,0,9,122.6923076923077,300546.9066616563,73188664.97245894,12620.0,122.6923076923077,1.0,1.0
2025-09-08,Q1,0,9,214.28846153846155,43327.771574824874,10508865.275901426,12187.0,214.28846153846155,1.0,1.0
2025-09-09,G2,1,9,153.07692307692307,113236.22644851918,27274150.575335324,11943.0,153.07692307692307,1.0,1.0
2025-09-09,P3,1,9,173.84615384615384,300546.9066616563,73489089.18681291,12620.0,173.84615384615384,1.0,1.0
2025-09-09,Q1,1,9,161.51923076923077,43327.771574824874,10551978.759014713,12187.0,161.51923076923077,1.0,1.0
2025-09-10,G2,2,9,135.6153846153846,113236.22644851918,27387233.72486077,11943.0,135.6153846153846,1.0,1.0
2025-09-10,P3,2,9,177.30769230769232,300546.9066616563,73789462.24732073,12620.0,177.30769230769232,1.0,1.0
2025-09-10,Q1,2,9,122.75,43327.771574824874,10595145.011358768,12187.0,122.75,1.0,1.0
2025-09-11,G2,3,9,150.69230769230768,113236.22644851918,27500334.335924674,11943.0,150.69230769230768,1.0,1.0
2025-09-11,P3,3,9,197.69230769230768,300546.9066616563,74089831.84629008,12620.0,197.69230769230768,1.0,1.0
2025-09-11,Q1,3,9,181.69230769230768,43327.771574824874,10638350.032933593,12187.0,181.69230769230768,1.0,1.0
2025-09-12,G2,4,9,151.76923076923077,113236.22644851918,27613419.870065503,11943.0,151.76923076923077,1.0,1.0
2025-09-12,P3,4,9,128.46153846153845,300546.9066616563,74390181.06064405,12620.0,128.46153846153845,1.0,1.0
2025-09-12,Q1,4,9,78.75,43327.771574824874,10681496.112200726,12187.0,78.75,1.0,1.0
2025-09-13,G2,5,9,93.53846153846153,113236.22644851918,27726504.327283256,11943.0,93.53846153846153,1.0,1.0
2025-09-13,P3,5,9,116.15384615384616,300546.9066616563,74690599.50576724,12620.0,116.15384615384616,1.0,1.0
2025-09-13,Q1,5,9,138.15384615384616,43327.771574824874,10724745.13377555,12187.0,138.15384615384616,1.0,1.0
2025-09-14,G2,6,9,103.92307692307692,113236.22644851918,27839647.015270237,11943.0,103.92307692307692,1.0,1.0
2025-09-14,P3,6,9,102.6923076923077,300546.9066616563,74991030.25858274,12620.0,102.6923076923077,1.0,1.0
2025-09-14,Q1,6,9,109.71153846153847,43327.771574824874,10767934.751504222,12187.0,109.71153846153847,1.0,1.0
2025-09-15,G2,0,9,160.92307692307693,113236.22644851918,27952779.318641834,11943.0,160.92307692307693,1.0,1.0
2025-09-15,P3,0,9,122.6923076923077,300546.9066616563,75291474.4729367,12620.0,122.6923076923077,1.0,1.0
2025-09-15,Q1,0,9,214.28846153846155,43327.771574824874,10811152.811540585,12187.0,214.28846153846155,1.0,1.0
2025-09-16,G2,1,9,153.07692307692307,113236.22644851918,28065854.62201343,11943.0,153.07692307692307,1.0,1.0
2025-09-16,P3,1,9,173.84615384615384,300546.9066616563,75591898.68729067,12620.0,173.84615384615384,1.0,1.0
2025-09-16,Q1,1,9,161.51923076923077,43327.771574824874,10854266.294653872,12187.0,161.51923076923077,1.0,1.0
2025-09-17,G2,2,9,135.6153846153846,113236.22644851918,28178937.771538876,11943.0,135.6153846153846,1.0,1.0
2025-09-17,P3,2,9,177.30769230769232,300546.9066616563,75892271.74779849,12620.0,177.30769230769232,1.0,1.0
2025-09-17,Q1,2,9,122.75,43327.771574824874,10897432.546997927,12187.0,122.75,1.0,1.0
2025-09-18,G2,3,9,150.69230769230768,113236.22644851918,28292038.38260278,11943.0,150.69230769230768,1.0,1.0
2025-09-18,P3,3,9,197.69230769230768,300546.9066616563,76192641.34676784,12620.0,197.69230769230768,1.0,1.0
2025-09-18,Q1,3,9,181.69230769230768,43327.771574824874,10940637.568572752,12187.0,181.69230769230768,1.0,1.0
2025-09-19,G2,4,9,151.76923076923077,113236.22644851918,28405123.91674361,11943.0,151.76923076923077,1.0,1.0
2025-09-19,P3,4,9,128.46153846153845,300546.9066616563,76492990.5611218,12620.0,128.46153846153845,1.0,1.0
2025-09-19,Q1,4,9,78.75,43327.771574824874,10983783.647839885,12187.0,78.75,1.0,1.0
2025-09-20,G2,5,9,93.53846153846153,113236.22644851918,28518208.373961363,11943.0,93.53846153846153,1.0,1.0
2025-09-20,P3,5,9,116.15384615384616,300546.9066616563,76793409.006245,12620.0,116.15384615384616,1.0,1.0
2025-09-20,Q1,5,9,138.15384615384616,43327.771574824874,11027032.66941471,12187.0,138.15384615384616,1.0,1.0
2025-09-21,G2,6,9,103.92307692307692,113236.22644851918,28631351.061948344,11943.0,103.92307692307692,1.0,1.0
2025-09-21,P3,6,9,102.6923076923077,300546.9066616563,77093839.7590605,12620.0,102.6923076923077,1.0,1.0
2025-09-21,Q1,6,9,109.71153846153847,43327.771574824874,11070222.287143381,12187.0,109.71153846153847,1.0,1.0
2025-09-22,G2,0,9,160.92307692307693,113236.22644851918,28744483.36531994,11943.0,160.92307692307693,1.0,1.0
2025-09-22,P3,0,9,122.6923076923077,300546.9066616563,77394283.97341447,12620.0,122.6923076923077,1.0,1.0
2025-09-22,Q1,0,9,214.28846153846155,43327.771574824874,11113440.347179744,12187.0,214.28846153846155,1.0,1.0
2025-09-23,G2,1,9,153.07692307692307,113236.22644851918,28857558.66869154,11943.0,153.07692307692307,1.0,1.0
2025-09-23,P3,1,9,173.84615384615384,300546.9066616563,77694708.18776843,12620.0,173.84615384615384,1.0,1.0
2025-09-23,Q1,1,9,161.51923076923077,43327.771574824874,11156553.830293031,12187.0,161.51923076923077,1.0,1.0
2025-09-24,G2,2,9,135.6153846153846,113236.22644851918,28970641.818216983,11943.0,135.6153846153846,1.0,1.0
2025-09-24,P3,2,9,177.30769230769232,300546.9066616563,77995081.24827625,12620.0,177.30769230769232,1.0,1.0
2025-09-24,Q1,2,9,122.75,43327.771574824874,11199720.082637087,12187.0,122.75,1.0,1.0
2025-09-25,G2,3,9,150.69230769230768,113236.22644851918,29083742.42928089,11943.0,150.69230769230768,1.0,1.0
2025-09-25,P3,3,9,197.69230769230768,300546.9066616563,78295450.8472456,12620.0,197.69230769230768,1.0,1.0
2025-09-25,Q1,3,9,181.69230769230768,43327.771574824874,11242925.104211912,12187.0,181.69230769230768,1.0,1.0
2025-09-26,G2,4,9,151.76923076923077,113236.22644851918,29196827.963421717,11943.0,151.76923076923077,1.0,1.0
2025-09-26,P3,4,9,128.46153846153845,300546.9066616563,78595800.06159957,12620.0,128.46153846153845,1.0,1.0
2025-09-26,Q1,4,9,78.75,43327.771574824874,11286071.183479045,12187.0,78.75,1.0,1.0
2025-09-27,G2,5,9,93.53846153846153,113236.22644851918,29309912.42063947,11943.0,93.53846153846153,1.0,1.0
2025-09-27,P3,5,9,116.15384615384616,300546.9066616563,78896218.50672276,12620.0,116.15384615384616,1.0,1.0
2025-09-27,Q1,5,9,138.15384615384616,43327.771574824874,11329320.20505387,12187.0,138.15384615384616,1.0,1.0
2025-09-28,G2,6,9,103.92307692307692,113236.22644851918,29423055.10862645,11943.0,103.92307692307692,1.0,1.0
2025-09-28,P3,6,9,102.6923076923077,300546.9066616563,79196649.25953826,12620.0,102.6923076923077,1.0,1.0
2025-09-28,Q1,6,9,109.71153846153847,43327.771574824874,11372509.82278254,12187.0,109.71153846153847,1.0,1.0
